출장,부서,전공,참여프로젝트,근속연차,이직회수,업무평가,주변평가,경력,전년도교육출장횟수,현회사근속년수,월급_KRW,직급관리자여부,월급_경력비,월급_프로젝트비,현근속_총경력비,총근속,경력성장률,이직빈도,학습몰입도,월급_근속연차비,월급_출장비,근속_경력비,평균근속기간,프로젝트_경력비,프로젝트_근속연차비,출장_경력비,출장_근속연차비,교육출장_경력비,주변평가_근속연차,학습몰입도_교육출장
0,0,사회과학계열,2,2,5,0,4,17,2,1,7124940.0,1,395830.0,2374980.0,0.0555555555555555,2,0.3333333333333333,0.2777777777777778,4,2374980.0,7124940.0,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.0,0.0,0.1111111111111111,8,8
0,2,인문학,2,5,9,1,4,30,3,3,26004720.0,1,838861.9354838709,8668240.0,0.0967741935483871,5,0.5,0.2903225806451613,6,4334120.0,26004720.0,0.0967741935483871,0.5,0.06451612903225806,0.3333333333333333,0.0,0.0,0.0967741935483871,20,18
2,0,사회과학계열,3,5,3,0,1,28,1,8,25077360.0,1,864736.551724138,6269340.0,0.2758620689655172,5,1.3333333333333333,0.1034482758620689,3,4179560.0,8359120.0,0.27586206896551724,1.25,0.10344827586206896,0.5,0.06896551724137931,0.3333333333333333,0.034482758620689655,5,3
1,1,상경계열,2,2,1,0,4,6,1,6,7926720.0,0,1132388.5714285714,2642240.0,0.8571428571428571,2,2.0,0.1428571428571428,2,2642240.0,3963360.0,0.8571428571428571,1.0,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.14285714285714285,8,2
1,0,자연과학계열,2,1,1,0,3,2,2,2,3986820.0,0,1328940.0,1328940.0,0.6666666666666666,1,1.0,0.3333333333333333,4,1993410.0,1993410.0,0.6666666666666666,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.6666666666666666,3,8
1,0,자연과학계열,3,1,1,0,3,1,5,0,3961980.0,0,1980990.0,990495.0,0.0,1,0.0,0.5,15,1980990.0,1980990.0,0.0,0.5,1.5,1.5,0.5,0.5,2.5,3,75
2,0,자연과학계열,2,3,3,1,3,23,1,13,10327920.0,1,430330.0,3442640.0,0.5416666666666666,3,3.25,0.125,2,2581980.0,3442640.0,0.5416666666666666,0.75,0.08333333333333333,0.5,0.08333333333333333,0.5,0.041666666666666664,9,2
2,0,사회과학계열,1,2,1,1,4,9,3,9,8382120.0,0,838212.0,4191060.0,0.9,2,3.0,0.1,3,2794040.0,2794040.0,0.9,1.0,0.1,0.3333333333333333,0.2,0.6666666666666666,0.3,8,9
0,2,인문학,4,4,2,0,3,23,3,5,23912640.0,1,996360.0,4782528.0,0.2083333333333333,4,1.0,0.0833333333333333,12,4782528.0,23912640.0,0.20833333333333334,1.3333333333333333,0.16666666666666666,0.8,0.0,0.0,0.125,12,36
1,0,사회과학계열,3,1,0,0,3,6,2,5,3828120.0,0,546874.2857142857,957030.0,0.7142857142857143,1,2.5,0.0,6,1914060.0,1914060.0,0.7142857142857143,1.0,0.42857142857142855,1.5,0.14285714285714285,0.5,0.2857142857142857,3,12
1,0,사회과학계열,2,2,6,0,3,12,3,1,6216900.0,0,478223.07692307694,2072300.0,0.0769230769230769,2,0.3333333333333333,0.4615384615384615,6,2072300.0,3108450.0,0.07692307692307693,0.2857142857142857,0.15384615384615385,0.6666666666666666,0.07692307692307693,0.3333333333333333,0.23076923076923078,6,18
1,1,사회과학계열,3,3,2,0,1,12,3,5,10250640.0,0,788510.7692307692,2562660.0,0.3846153846153846,3,1.25,0.1538461538461538,9,2562660.0,5125320.0,0.38461538461538464,1.0,0.23076923076923078,0.75,0.07692307692307693,0.25,0.23076923076923078,3,27
1,0,자연과학계열,2,3,2,0,4,14,6,11,16050780.0,1,1070052.0,5350260.0,0.7333333333333333,3,2.75,0.1333333333333333,12,4012695.0,8025390.0,0.7333333333333333,1.0,0.13333333333333333,0.5,0.06666666666666667,0.25,0.4,12,72
2,1,공학계열,3,3,0,0,3,10,6,9,13438440.0,0,1221676.3636363635,3359610.0,0.8181818181818182,3,2.25,0.0,18,3359610.0,4479480.0,0.8181818181818182,3.0,0.2727272727272727,0.75,0.18181818181818182,0.5,0.5454545454545454,9,108
1,0,사회과학계열,3,1,5,1,1,7,2,1,3912300.0,0,489037.5,978075.0,0.125,1,0.5,0.625,6,1956150.0,1956150.0,0.125,0.16666666666666666,0.375,1.5,0.125,0.5,0.25,1,12
2,1,사회과학계열,3,4,1,0,4,25,3,25,23403420.0,1,900131.5384615385,5850855.0,0.9615384615384616,4,5.0,0.0384615384615384,9,4680684.0,7801140.0,0.9615384615384616,2.0,0.11538461538461539,0.6,0.07692307692307693,0.4,0.11538461538461539,16,27
2,0,사회과학계열,1,1,1,1,3,10,2,10,3605940.0,0,327812.7272727273,1802970.0,0.9090909090909092,1,5.0,0.0909090909090909,2,1802970.0,1201980.0,0.9090909090909091,0.5,0.09090909090909091,0.5,0.18181818181818182,1.0,0.18181818181818182,3,4
0,1,상경계열,3,2,0,0,1,8,2,7,8481480.0,0,942386.6666666666,2120370.0,0.7777777777777778,2,2.333333333333333,0.0,6,2827160.0,8481480.0,0.7777777777777778,2.0,0.3333333333333333,1.0,0.0,0.0,0.2222222222222222,2,12
1,0,사회과학계열,3,1,9,0,1,7,2,5,6848940.0,0,856117.5,1712235.0,0.625,1,2.5,1.125,6,3424470.0,3424470.0,0.625,0.1,0.375,1.5,0.125,0.5,0.25,1,12
1,0,사회과학계열,3,5,7,0,3,23,5,20,26961060.0,1,1123377.5,6740265.0,0.8333333333333334,5,3.333333333333333,0.2916666666666667,15,4493510.0,13480530.0,0.8333333333333334,0.625,0.125,0.5,0.041666666666666664,0.16666666666666666,0.20833333333333334,15,75
1,1,사회과학계열,1,2,4,0,2,12,3,7,8517360.0,0,655181.5384615385,4258680.0,0.5384615384615384,2,2.333333333333333,0.3076923076923077,3,2839120.0,4258680.0,0.5384615384615384,0.4,0.07692307692307693,0.3333333333333333,0.07692307692307693,0.3333333333333333,0.23076923076923078,4,9
1,0,기타,2,1,1,0,3,5,3,5,3267840.0,0,544640.0,1089280.0,0.8333333333333334,1,2.5,0.1666666666666666,6,1633920.0,1633920.0,0.8333333333333334,0.5,0.3333333333333333,1.0,0.16666666666666666,0.5,0.5,3,18
1,0,자연과학계열,3,3,1,0,4,40,3,40,14230560.0,1,347086.8292682927,3557640.0,0.975609756097561,3,10.0,0.024390243902439,9,3557640.0,7115280.0,0.975609756097561,1.5,0.07317073170731707,0.75,0.024390243902439025,0.25,0.07317073170731707,12,27
1,1,상경계열,3,1,1,0,4,0,2,0,2311500.0,0,2311500.0,577875.0,0.0,1,0.0,1.0,6,1155750.0,1155750.0,0.0,0.5,3.0,1.5,1.0,0.5,2.0,4,12
1,0,공학계열,3,1,0,0,3,3,2,2,3481740.0,0,870435.0,870435.0,0.5,1,1.0,0.0,6,1740870.0,1740870.0,0.5,1.0,0.75,1.5,0.25,0.5,0.5,3,12
1,0,자연과학계열,3,2,1,0,3,16,2,15,9062460.0,1,533085.8823529412,2265615.0,0.8823529411764706,2,5.0,0.0588235294117647,6,3020820.0,4531230.0,0.8823529411764706,1.0,0.17647058823529413,1.0,0.058823529411764705,0.3333333333333333,0.11764705882352941,6,12
2,0,자연과학계열,4,1,4,0,4,18,2,3,6539820.0,0,344201.05263157893,1307964.0,0.1578947368421052,1,1.5,0.2105263157894736,8,3269910.0,2179940.0,0.15789473684210525,0.2,0.21052631578947367,2.0,0.10526315789473684,1.0,0.10526315789473684,4,16
2,1,상경계열,3,3,4,0,4,16,3,2,12707040.0,0,747472.9411764706,3176760.0,0.1176470588235294,3,0.5,0.2352941176470588,9,3176760.0,4235680.0,0.11764705882352941,0.6,0.17647058823529413,0.75,0.11764705882352941,0.5,0.17647058823529413,12,27
1,1,사회과학계열,1,2,3,0,3,4,2,2,6291420.0,0,1258284.0,3145710.0,0.4,2,0.6666666666666666,0.6,2,2097140.0,3145710.0,0.4,0.5,0.2,0.3333333333333333,0.2,0.3333333333333333,0.4,6,4
1,1,사회과학계열,3,3,3,0,3,12,2,9,11300820.0,0,869293.8461538461,2825205.0,0.6923076923076923,3,2.25,0.2307692307692307,6,2825205.0,5650410.0,0.6923076923076923,0.75,0.23076923076923078,0.75,0.07692307692307693,0.25,0.15384615384615385,9,12
1,2,사회과학계열,3,1,1,1,4,8,3,8,4059960.0,0,451106.6666666667,1014990.0,0.8888888888888888,1,4.0,0.1111111111111111,9,2029980.0,2029980.0,0.8888888888888888,0.5,0.3333333333333333,1.5,0.1111111111111111,0.5,0.3333333333333333,4,27
1,0,자연과학계열,3,2,6,1,4,7,0,3,6818580.0,1,852322.5,1704645.0,0.375,2,1.0,0.75,0,2272860.0,3409290.0,0.375,0.2857142857142857,0.375,1.0,0.125,0.3333333333333333,0.0,8,0
2,0,사회과학계열,1,3,2,0,4,18,2,4,14697000.0,1,773526.3157894737,7348500.0,0.2105263157894736,3,1.0,0.1052631578947368,2,3674250.0,4899000.0,0.21052631578947367,1.0,0.05263157894736842,0.25,0.10526315789473684,0.5,0.10526315789473684,12,4
1,1,사회과학계열,2,2,4,0,3,17,1,15,8144760.0,0,452486.6666666667,2714920.0,0.8333333333333334,2,5.0,0.2222222222222222,2,2714920.0,4072380.0,0.8333333333333334,0.4,0.1111111111111111,0.6666666666666666,0.05555555555555555,0.3333333333333333,0.05555555555555555,6,2
1,1,사회과학계열,2,2,2,0,4,6,3,2,11921820.0,0,1703117.142857143,3973940.0,0.2857142857142857,2,0.6666666666666666,0.2857142857142857,6,3973940.0,5960910.0,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.14285714285714285,0.3333333333333333,0.42857142857142855,8,18
1,2,인문학,3,2,0,0,4,12,2,11,8758860.0,0,673758.4615384615,2189715.0,0.8461538461538461,2,3.6666666666666665,0.0,6,2919620.0,4379430.0,0.8461538461538461,2.0,0.23076923076923078,1.0,0.07692307692307693,0.3333333333333333,0.15384615384615385,8,12
1,0,자연과학계열,3,1,7,1,1,10,2,5,5796000.0,0,526909.0909090909,1449000.0,0.4545454545454545,1,2.5,0.6363636363636364,6,2898000.0,2898000.0,0.45454545454545453,0.125,0.2727272727272727,1.5,0.09090909090909091,0.5,0.18181818181818182,1,12
1,0,자연과학계열,3,1,5,0,2,9,2,6,4763760.0,0,476376.0,1190940.0,0.6,1,3.0,0.5,6,2381880.0,2381880.0,0.6,0.16666666666666666,0.3,1.5,0.1,0.5,0.2,2,12
1,0,공학계열,3,2,3,1,2,19,2,3,5957460.0,0,297873.0,1489365.0,0.15,2,1.0,0.15,6,1985820.0,2978730.0,0.15,0.5,0.15,1.0,0.05,0.3333333333333333,0.1,4,12
1,0,사회과학계열,3,1,1,0,3,5,4,5,3632160.0,0,605360.0,908040.0,0.8333333333333334,1,2.5,0.1666666666666666,12,1816080.0,1816080.0,0.8333333333333334,0.5,0.5,1.5,0.16666666666666666,0.5,0.6666666666666666,3,48
2,1,자연과학계열,1,2,0,0,4,9,2,8,6441840.0,0,644184.0,3220920.0,0.8,2,2.6666666666666665,0.0,2,2147280.0,2147280.0,0.8,2.0,0.1,0.3333333333333333,0.2,0.6666666666666666,0.2,8,4
1,0,공학계열,3,1,5,0,4,8,3,3,4421520.0,0,491280.0,1105380.0,0.3333333333333333,1,1.5,0.5555555555555556,9,2210760.0,2210760.0,0.3333333333333333,0.16666666666666666,0.3333333333333333,1.5,0.1111111111111111,0.5,0.3333333333333333,4,27
1,0,자연과학계열,2,1,0,0,4,6,3,5,3753600.0,0,536228.5714285715,1251200.0,0.7142857142857143,1,2.5,0.0,6,1876800.0,1876800.0,0.7142857142857143,1.0,0.2857142857142857,1.0,0.14285714285714285,0.5,0.42857142857142855,4,18
2,0,사회과학계열,2,4,4,0,2,21,2,7,23709780.0,1,1077717.2727272727,7903260.0,0.3181818181818182,4,1.4,0.1818181818181818,4,4741956.0,7903260.0,0.3181818181818182,0.8,0.09090909090909091,0.4,0.09090909090909091,0.4,0.09090909090909091,8,8
1,0,사회과학계열,3,1,2,1,4,7,2,5,3088440.0,0,386055.0,772110.0,0.625,1,2.5,0.25,6,1544220.0,1544220.0,0.625,0.3333333333333333,0.375,1.5,0.125,0.5,0.25,4,12
1,0,자연과학계열,3,1,1,0,4,1,3,1,2046540.0,0,1023270.0,511635.0,0.5,1,0.5,0.5,9,1023270.0,1023270.0,0.5,0.5,1.5,1.5,0.5,0.5,1.5,4,27
2,0,자연과학계열,3,2,1,0,1,20,2,20,7734900.0,0,368328.5714285714,1933725.0,0.9523809523809524,2,6.666666666666667,0.0476190476190476,6,2578300.0,2578300.0,0.9523809523809523,1.0,0.14285714285714285,1.0,0.09523809523809523,0.6666666666666666,0.09523809523809523,2,12
1,1,상경계열,3,3,1,0,1,10,3,10,10067100.0,0,915190.9090909092,2516775.0,0.9090909090909092,3,2.5,0.0909090909090909,9,2516775.0,5033550.0,0.9090909090909091,1.5,0.2727272727272727,0.75,0.09090909090909091,0.25,0.2727272727272727,3,27
1,1,상경계열,3,2,2,1,4,13,3,7,3182280.0,0,227305.7142857143,795570.0,0.5,2,2.333333333333333,0.1428571428571428,9,1060760.0,1591140.0,0.5,0.6666666666666666,0.21428571428571427,1.0,0.07142857142857142,0.3333333333333333,0.21428571428571427,8,27
1,0,사회과학계열,3,2,8,0,3,20,2,17,3240240.0,0,154297.14285714287,810060.0,0.8095238095238095,2,5.666666666666667,0.3809523809523809,6,1080080.0,1620120.0,0.8095238095238095,0.2222222222222222,0.14285714285714285,1.0,0.047619047619047616,0.3333333333333333,0.09523809523809523,6,12
2,1,상경계열,3,3,1,0,4,9,2,9,12417240.0,0,1241724.0,3104310.0,0.9,3,2.25,0.1,6,3104310.0,4139080.0,0.9,1.5,0.3,0.75,0.2,0.5,0.2,12,12
0,0,공학계열,3,2,1,0,1,10,1,10,5960220.0,1,541838.1818181818,1490055.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,3,1986740.0,5960220.0,0.9090909090909091,1.0,0.2727272727272727,1.0,0.0,0.0,0.09090909090909091,2,3
1,0,자연과학계열,2,2,2,0,3,10,2,1,8462160.0,1,769287.2727272727,2820720.0,0.0909090909090909,2,0.3333333333333333,0.1818181818181818,4,2820720.0,4231080.0,0.09090909090909091,0.6666666666666666,0.18181818181818182,0.6666666666666666,0.09090909090909091,0.3333333333333333,0.18181818181818182,6,8
1,0,자연과학계열,2,1,4,1,2,9,3,1,4617480.0,0,461748.0,1539160.0,0.1,1,0.5,0.4,6,2308740.0,2308740.0,0.1,0.2,0.2,1.0,0.1,0.5,0.3,2,18
1,1,상경계열,2,3,7,0,1,15,2,12,14979900.0,0,936243.75,4993300.0,0.75,3,3.0,0.4375,4,3744975.0,7489950.0,0.75,0.375,0.125,0.5,0.0625,0.25,0.125,3,8
2,1,상경계열,3,1,6,0,4,6,3,4,3078780.0,0,439825.7142857143,769695.0,0.5714285714285714,1,2.0,0.8571428571428571,9,1539390.0,1026260.0,0.5714285714285714,0.14285714285714285,0.42857142857142855,1.5,0.2857142857142857,1.0,0.42857142857142855,4,27
1,0,자연과학계열,3,1,1,1,1,2,6,2,3205740.0,0,1068580.0,801435.0,0.6666666666666666,1,1.0,0.3333333333333333,18,1602870.0,1602870.0,0.6666666666666666,0.5,1.0,1.5,0.3333333333333333,0.5,2.0,1,108
0,0,자연과학계열,3,1,6,0,4,6,1,2,2793120.0,0,399017.1428571429,698280.0,0.2857142857142857,1,1.0,0.8571428571428571,3,1396560.0,2793120.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,1.5,0.0,0.0,0.14285714285714285,4,3
1,0,자연과학계열,3,1,1,0,3,5,2,5,3743940.0,0,623990.0,935985.0,0.8333333333333334,1,2.5,0.1666666666666666,6,1871970.0,1871970.0,0.8333333333333334,0.5,0.5,1.5,0.16666666666666666,0.5,0.3333333333333333,3,12
1,0,사회과학계열,4,3,3,0,2,12,2,5,13025820.0,1,1001986.153846154,2605164.0,0.3846153846153846,3,1.25,0.2307692307692307,8,3256455.0,6512910.0,0.38461538461538464,0.75,0.3076923076923077,1.0,0.07692307692307693,0.25,0.15384615384615385,6,16
0,0,자연과학계열,2,1,1,0,4,1,2,1,3541080.0,0,1770540.0,1180360.0,0.5,1,0.5,0.5,4,1770540.0,3541080.0,0.5,0.5,1.0,1.0,0.0,0.0,1.0,4,8
1,0,사회과학계열,3,5,3,0,2,21,5,5,27497880.0,1,1249903.6363636365,6874470.0,0.2272727272727272,5,0.8333333333333334,0.1363636363636363,15,4582980.0,13748940.0,0.22727272727272727,1.25,0.13636363636363635,0.5,0.045454545454545456,0.16666666666666666,0.22727272727272727,10,75
1,0,사회과학계열,3,1,4,0,1,13,2,9,3382380.0,0,241598.57142857145,845595.0,0.6428571428571429,1,4.5,0.2857142857142857,6,1691190.0,1691190.0,0.6428571428571429,0.2,0.21428571428571427,1.5,0.07142857142857142,0.5,0.14285714285714285,1,12
1,1,사회과학계열,3,3,2,0,3,12,2,10,12998220.0,0,999863.0769230768,3249555.0,0.7692307692307693,3,2.5,0.1538461538461538,6,3249555.0,6499110.0,0.7692307692307693,1.0,0.23076923076923078,0.75,0.07692307692307693,0.25,0.15384615384615385,9,12
1,1,사회과학계열,2,2,4,1,3,12,2,8,11986680.0,0,922052.3076923076,3995560.0,0.6153846153846154,2,2.6666666666666665,0.3076923076923077,4,3995560.0,5993340.0,0.6153846153846154,0.4,0.15384615384615385,0.6666666666666666,0.07692307692307693,0.3333333333333333,0.15384615384615385,6,8
1,0,사회과학계열,3,1,3,1,1,8,2,5,4192440.0,0,465826.6666666667,1048110.0,0.5555555555555556,1,2.5,0.3333333333333333,6,2096220.0,2096220.0,0.5555555555555556,0.25,0.3333333333333333,1.5,0.1111111111111111,0.5,0.2222222222222222,1,12
1,0,공학계열,3,1,0,0,4,6,3,5,4220040.0,0,602862.8571428572,1055010.0,0.7142857142857143,1,2.5,0.0,9,2110020.0,2110020.0,0.7142857142857143,1.0,0.42857142857142855,1.5,0.14285714285714285,0.5,0.42857142857142855,4,27
2,1,공학계열,1,1,0,1,1,1,5,0,3208500.0,0,1604250.0,1604250.0,0.0,1,0.0,0.0,5,1604250.0,1069500.0,0.0,1.0,0.5,0.5,1.0,1.0,2.5,1,25
2,0,자연과학계열,3,1,4,0,3,13,3,8,2881440.0,0,205817.14285714287,720360.0,0.5714285714285714,1,4.0,0.2857142857142857,9,1440720.0,960480.0,0.5714285714285714,0.2,0.21428571428571427,1.5,0.14285714285714285,1.0,0.21428571428571427,3,27
0,0,자연과학계열,3,2,1,0,3,12,4,12,4239360.0,0,326104.6153846154,1059840.0,0.9230769230769232,2,4.0,0.0769230769230769,12,1413120.0,4239360.0,0.9230769230769231,1.0,0.23076923076923078,1.0,0.0,0.0,0.3076923076923077,6,48
1,1,사회과학계열,3,2,4,0,1,9,3,5,6908280.0,0,690828.0,1727070.0,0.5,2,1.6666666666666667,0.4,9,2302760.0,3454140.0,0.5,0.4,0.3,1.0,0.1,0.3333333333333333,0.3,2,27
1,0,사회과학계열,3,1,4,0,3,19,3,2,5874660.0,0,293733.0,1468665.0,0.1,1,1.0,0.2,9,2937330.0,2937330.0,0.1,0.2,0.15,1.5,0.05,0.5,0.15,3,27
1,0,사회과학계열,3,1,0,0,1,4,2,3,3450000.0,0,690000.0,862500.0,0.6,1,1.5,0.0,6,1725000.0,1725000.0,0.6,1.0,0.6,1.5,0.2,0.5,0.4,1,12
1,0,사회과학계열,2,1,1,1,3,1,3,1,1520760.0,0,760380.0,506920.0,0.5,1,0.5,0.5,6,760380.0,760380.0,0.5,0.5,1.0,1.0,0.5,0.5,1.5,3,18
1,1,상경계열,3,3,1,1,3,24,2,24,14425140.0,0,577005.6,3606285.0,0.96,3,6.0,0.04,6,3606285.0,7212570.0,0.96,1.5,0.12,0.75,0.04,0.25,0.08,9,12
1,0,사회과학계열,3,1,1,0,3,2,3,2,3157440.0,0,1052480.0,789360.0,0.6666666666666666,1,1.0,0.3333333333333333,9,1578720.0,1578720.0,0.6666666666666666,0.5,1.0,1.5,0.3333333333333333,0.5,1.0,3,27
1,0,자연과학계열,3,1,8,1,3,7,0,4,5422020.0,0,677752.5,1355505.0,0.5,1,2.0,1.0,0,2711010.0,2711010.0,0.5,0.1111111111111111,0.375,1.5,0.125,0.5,0.0,3,0
1,0,자연과학계열,3,1,2,0,4,9,3,3,3189180.0,0,318918.0,797295.0,0.3,1,1.5,0.2,9,1594590.0,1594590.0,0.3,0.3333333333333333,0.3,1.5,0.1,0.5,0.3,4,27
1,1,상경계열,3,1,1,1,4,4,5,4,4333200.0,0,866640.0,1083300.0,0.8,1,2.0,0.2,15,2166600.0,2166600.0,0.8,0.5,0.6,1.5,0.2,0.5,1.0,4,75
1,0,자연과학계열,2,1,2,0,4,5,2,3,5092200.0,0,848700.0,1697400.0,0.5,1,1.5,0.3333333333333333,4,2546100.0,2546100.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.5,0.3333333333333333,4,8
1,0,자연과학계열,4,2,1,0,3,5,3,4,6141000.0,1,1023500.0,1228200.0,0.6666666666666666,2,1.3333333333333333,0.1666666666666666,12,2047000.0,3070500.0,0.6666666666666666,1.0,0.6666666666666666,1.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,6,36
1,0,자연과학계열,3,1,1,0,4,8,5,8,3803280.0,0,422586.6666666667,950820.0,0.8888888888888888,1,4.0,0.1111111111111111,15,1901640.0,1901640.0,0.8888888888888888,0.5,0.3333333333333333,1.5,0.1111111111111111,0.5,0.5555555555555556,4,75
1,0,자연과학계열,3,5,1,0,2,21,2,20,26265540.0,1,1193888.181818182,6566385.0,0.9090909090909092,5,3.333333333333333,0.0454545454545454,6,4377590.0,13132770.0,0.9090909090909091,2.5,0.13636363636363635,0.5,0.045454545454545456,0.16666666666666666,0.09090909090909091,10,12
1,0,자연과학계열,4,5,8,0,4,36,3,24,25836360.0,1,698280.0,5167272.0,0.6486486486486487,5,4.0,0.2162162162162162,12,4306060.0,12918180.0,0.6486486486486487,0.5555555555555556,0.10810810810810811,0.6666666666666666,0.02702702702702703,0.16666666666666666,0.08108108108108109,20,36
2,0,사회과학계열,2,2,1,0,3,10,2,10,13174860.0,1,1197714.5454545454,4391620.0,0.9090909090909092,2,3.333333333333333,0.0909090909090909,4,4391620.0,4391620.0,0.9090909090909091,1.0,0.18181818181818182,0.6666666666666666,0.18181818181818182,0.6666666666666666,0.18181818181818182,6,8
1,0,자연과학계열,3,4,3,0,3,21,6,7,18952920.0,1,861496.3636363636,4738230.0,0.3181818181818182,4,1.4,0.1363636363636363,18,3790584.0,9476460.0,0.3181818181818182,1.0,0.13636363636363635,0.6,0.045454545454545456,0.2,0.2727272727272727,12,108
1,0,사회과학계열,2,5,0,0,1,34,5,33,27598620.0,1,788532.0,9199540.0,0.9428571428571428,5,5.5,0.0,10,4599770.0,13799310.0,0.9428571428571428,5.0,0.05714285714285714,0.3333333333333333,0.02857142857142857,0.16666666666666666,0.14285714285714285,5,50
1,0,자연과학계열,3,1,1,0,4,7,2,7,3145020.0,0,393127.5,786255.0,0.875,1,3.5,0.125,6,1572510.0,1572510.0,0.875,0.5,0.375,1.5,0.125,0.5,0.25,4,12
1,0,사회과학계열,2,2,3,0,1,8,1,1,8164080.0,1,907120.0,2721360.0,0.1111111111111111,2,0.3333333333333333,0.3333333333333333,2,2721360.0,4082040.0,0.1111111111111111,0.5,0.2222222222222222,0.6666666666666666,0.1111111111111111,0.3333333333333333,0.1111111111111111,2,2
0,0,자연과학계열,4,1,4,0,4,7,3,5,2882820.0,0,360352.5,576564.0,0.625,1,2.5,0.5,12,1441410.0,2882820.0,0.625,0.2,0.5,2.0,0.0,0.0,0.375,4,36
0,0,자연과학계열,2,4,9,1,4,22,1,20,23172960.0,1,1007520.0,7724320.0,0.8695652173913043,4,4.0,0.391304347826087,2,4634592.0,23172960.0,0.8695652173913043,0.4,0.08695652173913043,0.4,0.0,0.0,0.043478260869565216,16,2
1,0,사회과학계열,4,1,1,0,1,8,3,8,4918320.0,0,546480.0,983664.0,0.8888888888888888,1,4.0,0.1111111111111111,12,2459160.0,2459160.0,0.8888888888888888,0.5,0.4444444444444444,2.0,0.1111111111111111,0.5,0.3333333333333333,1,36
2,0,자연과학계열,3,2,5,0,4,10,5,6,6106500.0,0,555136.3636363636,1526625.0,0.5454545454545454,2,2.0,0.4545454545454545,15,2035500.0,2035500.0,0.5454545454545454,0.3333333333333333,0.2727272727272727,1.0,0.18181818181818182,0.6666666666666666,0.45454545454545453,8,75
0,0,자연과학계열,3,2,2,0,2,11,5,5,7265700.0,1,605475.0,1816425.0,0.4166666666666667,2,1.6666666666666667,0.1666666666666666,15,2421900.0,7265700.0,0.4166666666666667,0.6666666666666666,0.25,1.0,0.0,0.0,0.4166666666666667,4,75
1,0,사회과학계열,3,2,9,0,2,14,3,1,9043140.0,1,602876.0,2260785.0,0.0666666666666666,2,0.3333333333333333,0.6,9,3014380.0,4521570.0,0.06666666666666667,0.2,0.2,1.0,0.06666666666666667,0.3333333333333333,0.2,4,27
1,0,공학계열,3,2,3,0,1,9,3,7,8640180.0,1,864018.0,2160045.0,0.7,2,2.333333333333333,0.3,9,2880060.0,4320090.0,0.7,0.5,0.3,1.0,0.1,0.3333333333333333,0.3,2,27
2,0,공학계열,2,2,5,0,3,6,1,2,5931240.0,1,847320.0,1977080.0,0.2857142857142857,2,0.6666666666666666,0.7142857142857143,2,1977080.0,1977080.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.6666666666666666,0.2857142857142857,0.6666666666666666,0.14285714285714285,6,2
0,0,사회과학계열,3,2,1,0,1,7,0,7,9389520.0,1,1173690.0,2347380.0,0.875,2,2.333333333333333,0.125,0,3129840.0,9389520.0,0.875,1.0,0.375,1.0,0.0,0.0,0.0,2,0
2,0,자연과학계열,3,1,1,0,4,5,4,5,5264700.0,0,877450.0,1316175.0,0.8333333333333334,1,2.5,0.1666666666666666,12,2632350.0,1754900.0,0.8333333333333334,0.5,0.5,1.5,0.3333333333333333,1.0,0.6666666666666666,4,48
1,0,자연과학계열,3,2,8,0,3,15,2,7,3782580.0,0,236411.25,945645.0,0.4375,2,2.333333333333333,0.5,6,1260860.0,1891290.0,0.4375,0.2222222222222222,0.1875,1.0,0.0625,0.3333333333333333,0.125,6,12
1,0,자연과학계열,3,2,7,0,2,17,2,1,9208740.0,1,511596.6666666667,2302185.0,0.0555555555555555,2,0.3333333333333333,0.3888888888888889,6,3069580.0,4604370.0,0.05555555555555555,0.25,0.16666666666666666,1.0,0.05555555555555555,0.3333333333333333,0.1111111111111111,4,12
1,1,상경계열,3,3,1,1,4,10,3,10,10541820.0,0,958347.2727272728,2635455.0,0.9090909090909092,3,2.5,0.0909090909090909,9,2635455.0,5270910.0,0.9090909090909091,1.5,0.2727272727272727,0.75,0.09090909090909091,0.25,0.2727272727272727,12,27
